Estado,Total,Created At,Tipo,Serie Folio
finalizada,1044.0,2023-05-04T12:44:56Z,venta,V
finalizada,220.0,2023-05-04T13:26:13Z,venta,V
finalizada,390.0,2023-05-04T13:43:16Z,venta,V
finalizada,220.0,2023-05-04T13:47:32Z,venta,V
finalizada,5299.0,2023-05-04T14:15:33Z,venta,V
finalizada,1698.99,2023-05-04T15:13:35Z,venta,V
finalizada,440.0,2023-05-04T15:21:23Z,venta,V
finalizada,220.0,2023-05-04T15:27:34Z,venta,V
finalizada,420.0,2023-05-04T16:37:45Z,venta,V
finalizada,320.0,2023-05-04T16:37:53Z,venta,V
finalizada,5499.0,2023-05-04T17:08:55Z,venta,V
finalizada,6298.0,2023-05-04T17:30:22Z,venta,V
finalizada,579.99,2023-05-04T17:35:13Z,venta,V
finalizada,220.0,2023-05-04T17:54:57Z,venta,V
finalizada,0.0,2023-05-05T10:54:35Z,venta,V
finalizada,499.99,2023-05-05T11:01:55Z,venta,V
finalizada,460.0,2023-05-05T12:00:26Z,venta,V
finalizada,499.99,2023-05-05T12:00:28Z,venta,V
finalizada,4999.0,2023-05-05T12:09:46Z,venta,V
finalizada,632.0,2023-05-05T12:16:50Z,venta,V
finalizada,0.0,2023-05-05T12:19:36Z,venta,V
finalizada,0.0,2023-05-05T12:21:45Z,venta,V
finalizada,220.0,2023-05-05T12:31:15Z,venta,V
finalizada,2899.0,2023-05-05T12:54:52Z,venta,V
finalizada,499.99,2023-05-05T13:04:27Z,venta,V
finalizada,4999.0,2023-05-05T13:49:21Z,venta,V
finalizada,4299.0,2023-05-05T13:56:49Z,venta,V
finalizada,300.0,2023-05-05T14:46:32Z,venta,V
finalizada,350.0,2023-05-05T14:54:34Z,venta,V
finalizada,220.0,2023-05-05T15:34:26Z,venta,V
finalizada,6499.0,2023-05-05T16:12:47Z,venta,V
finalizada,14999.0,2023-05-05T17:50:51Z,venta,V
finalizada,452.0,2023-05-06T09:29:52Z,venta,V
finalizada,3749.0,2023-05-06T09:35:52Z,venta,V
finalizada,0.0,2023-05-06T09:40:26Z,venta,V
finalizada,400.0,2023-05-06T10:08:39Z,venta,V
finalizada,3749.0,2023-05-06T10:45:46Z,venta,V
finalizada,3099.0,2023-05-06T11:33:12Z,venta,V
finalizada,499.0,2023-05-06T11:49:52Z,venta,V
finalizada,18.0,2023-05-06T12:06:13Z,venta,V
finalizada,220.0,2023-05-06T12:16:31Z,venta,V
finalizada,4199.0,2023-05-06T12:34:51Z,venta,V
finalizada,4699.0,2023-05-06T12:50:12Z,venta,V
finalizada,380.0,2023-05-06T12:51:25Z,venta,V
finalizada,440.0,2023-05-06T12:55:35Z,venta,V
finalizada,0.0,2023-05-06T13:42:47Z,venta,V
finalizada,959.99,2023-05-06T14:21:22Z,venta,V
finalizada,3332.8,2023-05-08T10:50:53Z,venta,V
finalizada,400.0,2023-05-08T11:07:32Z,venta,V
finalizada,400.0,2023-05-08T11:11:35Z,venta,V
finalizada,6049.0,2023-05-08T11:11:48Z,venta,V
finalizada,220.0,2023-05-08T11:20:18Z,venta,V
finalizada,390.0,2023-05-08T12:04:18Z,venta,V
finalizada,1170.0,2023-05-08T12:54:28Z,venta,V
finalizada,400.0,2023-05-08T13:16:17Z,venta,V
finalizada,464.0,2023-05-08T13:59:15Z,venta,V
finalizada,799.0,2023-05-08T14:19:39Z,venta,V
finalizada,0.0,2023-05-08T14:26:03Z,venta,V
finalizada,3749.0,2023-05-08T15:36:06Z,venta,V
finalizada,220.0,2023-05-08T16:17:51Z,venta,V
finalizada,5848.0,2023-05-08T16:30:55Z,venta,V
finalizada,650.0,2023-05-08T16:34:11Z,venta,V
finalizada,378.0,2023-05-08T16:46:27Z,venta,V
finalizada,4349.0,2023-05-08T16:47:18Z,venta,V
finalizada,799.0,2023-05-08T17:05:09Z,venta,V
finalizada,880.0,2023-05-08T17:27:15Z,venta,V
finalizada,959.99,2023-05-08T17:35:08Z,venta,V
finalizada,4000.0,2023-05-08T17:36:59Z,venta,V
finalizada,6049.0,2023-05-09T09:49:17Z,venta,V
finalizada,999.81,2023-05-09T09:55:24Z,venta,V
finalizada,0.0,2023-05-09T10:48:13Z,venta,V
finalizada,100.0,2023-05-09T11:59:07Z,venta,V
finalizada,3749.0,2023-05-09T12:39:36Z,venta,V
finalizada,8799.0,2023-05-09T13:10:04Z,venta,V
finalizada,4999.0,2023-05-09T13:19:22Z,venta,V
finalizada,5449.0,2023-05-09T13:55:32Z,venta,V
finalizada,8697.0,2023-05-09T15:11:48Z,venta,V
finalizada,220.0,2023-05-09T15:28:14Z,venta,V
finalizada,0.0,2023-05-09T15:33:46Z,venta,V
finalizada,400.0,2023-05-09T16:04:55Z,venta,V
finalizada,400.0,2023-05-09T16:49:54Z,venta,V
finalizada,50.0,2023-05-09T17:33:09Z,venta,V
finalizada,4349.0,2023-05-09T17:55:41Z,venta,V
finalizada,499.0,2023-05-10T09:45:47Z,venta,V
finalizada,50.0,2023-05-10T10:18:14Z,venta,V
finalizada,3599.0,2023-05-10T10:28:05Z,venta,V
finalizada,3749.0,2023-05-10T11:13:23Z,venta,V
finalizada,820.0,2023-05-10T11:33:21Z,venta,V
finalizada,0.0,2023-05-10T12:54:17Z,venta,V
finalizada,16995.0,2023-05-10T13:08:53Z,venta,V
finalizada,799.0,2023-05-10T14:44:01Z,venta,V
finalizada,5449.0,2023-05-10T14:45:40Z,venta,V
finalizada,639.99,2023-05-10T14:53:56Z,venta,V
finalizada,3599.0,2023-05-11T09:02:28Z,venta,V
finalizada,2899.0,2023-05-11T09:55:31Z,venta,V
finalizada,320.0,2023-05-11T09:59:42Z,venta,V
finalizada,0.0,2023-05-11T10:01:54Z,venta,V
finalizada,8447.99,2023-05-11T11:46:34Z,venta,V
finalizada,19699.0,2023-05-11T11:57:54Z,venta,V
finalizada,4499.0,2023-05-11T13:05:46Z,venta,V
finalizada,3299.0,2023-05-11T13:49:38Z,venta,V
finalizada,499.99,2023-05-11T15:01:17Z,venta,V
finalizada,190.0,2023-05-11T15:28:34Z,venta,V
finalizada,3749.0,2023-05-11T16:22:38Z,venta,V
finalizada,3999.0,2023-05-11T16:32:47Z,venta,V
finalizada,2309.3,2023-05-11T16:57:37Z,venta,V
finalizada,5449.0,2023-05-11T17:25:12Z,venta,V
finalizada,216.0,2023-05-12T10:27:07Z,venta,V
finalizada,799.0,2023-05-12T10:49:25Z,venta,V
finalizada,450.0,2023-05-12T11:08:08Z,venta,V
finalizada,999.92,2023-05-12T11:16:43Z,venta,V
finalizada,3599.0,2023-05-12T11:24:05Z,venta,V
finalizada,650.0,2023-05-12T11:27:12Z,venta,V
finalizada,999.0,2023-05-12T11:42:50Z,venta,V
finalizada,3299.0,2023-05-12T12:06:02Z,venta,V
finalizada,390.0,2023-05-12T13:27:08Z,venta,V
finalizada,11000.0,2023-05-12T14:59:38Z,venta,V
finalizada,6598.0,2023-05-12T16:29:21Z,venta,V
finalizada,220.0,2023-05-12T17:20:28Z,venta,V
finalizada,700.0,2023-05-12T17:23:14Z,venta,V
finalizada,250.0,2023-05-12T17:27:57Z,venta,V
finalizada,160.0,2023-05-12T17:38:39Z,venta,V
finalizada,13499.0,2023-05-13T10:02:10Z,venta,V
finalizada,0.0,2023-05-13T11:58:43Z,venta,V
finalizada,160.0,2023-05-13T12:14:16Z,venta,V
finalizada,390.0,2023-05-13T12:31:39Z,venta,V
finalizada,1389.92,2023-05-13T14:00:50Z,venta,V
finalizada,487.19,2023-05-13T14:28:19Z,venta,V
finalizada,440.0,2023-05-15T09:12:16Z,venta,V
finalizada,180.0,2023-05-15T09:15:55Z,venta,V
finalizada,2999.0,2023-05-15T09:21:46Z,venta,V
finalizada,15396.0,2023-05-15T09:32:27Z,venta,V
finalizada,5649.0,2023-05-15T09:42:42Z,venta,V
finalizada,2999.0,2023-05-15T10:22:35Z,venta,V
finalizada,5449.0,2023-05-15T10:42:42Z,venta,V
finalizada,160.0,2023-05-15T11:34:00Z,venta,V
finalizada,2999.0,2023-05-15T11:43:27Z,venta,V
finalizada,799.0,2023-05-15T12:32:46Z,venta,V
finalizada,3749.0,2023-05-15T12:36:10Z,venta,V
finalizada,3599.0,2023-05-15T12:50:15Z,venta,V
finalizada,500.0,2023-05-15T13:04:08Z,venta,V
finalizada,2624.3,2023-05-15T13:35:57Z,venta,V
finalizada,436.0,2023-05-15T13:59:08Z,venta,V
finalizada,220.0,2023-05-15T14:05:58Z,venta,V
finalizada,220.0,2023-05-15T14:10:27Z,venta,V
finalizada,5449.0,2023-05-15T14:29:50Z,venta,V
finalizada,5449.0,2023-05-15T14:31:12Z,venta,V
finalizada,220.0,2023-05-15T16:27:48Z,venta,V
finalizada,370.0,2023-05-15T16:42:54Z,venta,V
finalizada,1400.0,2023-05-15T16:53:49Z,venta,V
finalizada,999.0,2023-05-15T17:12:26Z,venta,V
finalizada,1500.0,2023-05-15T17:19:59Z,venta,V
finalizada,799.0,2023-05-16T09:41:29Z,venta,V
finalizada,11000.0,2023-05-16T09:43:08Z,venta,V
finalizada,400.0,2023-05-16T09:45:48Z,venta,V
finalizada,7048.0,2023-05-16T09:48:09Z,venta,V
finalizada,245.0,2023-05-16T10:18:22Z,venta,V
finalizada,4999.0,2023-05-16T12:14:43Z,venta,V
finalizada,295.0,2023-05-16T12:17:24Z,venta,V
finalizada,6999.0,2023-05-16T12:21:38Z,venta,V
finalizada,3749.0,2023-05-16T13:20:15Z,venta,V
finalizada,220.0,2023-05-16T13:57:16Z,venta,V
finalizada,3749.0,2023-05-16T14:11:45Z,venta,V
finalizada,5449.0,2023-05-16T14:46:49Z,venta,V
finalizada,75.0,2023-05-16T15:11:18Z,venta,V
finalizada,700.0,2023-05-16T15:16:19Z,venta,V
finalizada,4999.0,2023-05-16T15:46:54Z,venta,V
finalizada,9031.8,2023-05-16T15:54:29Z,venta,V
finalizada,9860.0,2023-05-16T16:15:23Z,venta,V
finalizada,220.0,2023-05-16T16:22:25Z,venta,V
finalizada,600.0,2023-05-16T16:36:42Z,venta,V
finalizada,220.0,2023-05-16T17:23:48Z,venta,V
finalizada,799.0,2023-05-16T17:29:09Z,venta,V
finalizada,5449.0,2023-05-16T17:29:46Z,venta,V
finalizada,3299.0,2023-05-16T17:49:55Z,venta,V
finalizada,3749.0,2023-05-17T09:25:44Z,venta,V
finalizada,3749.0,2023-05-17T10:15:04Z,venta,V
finalizada,6049.0,2023-05-17T10:43:24Z,venta,V
finalizada,4999.0,2023-05-17T10:45:43Z,venta,V
finalizada,1800.0,2023-05-17T10:58:43Z,venta,V
finalizada,650.0,2023-05-17T11:10:56Z,venta,V
finalizada,13999.0,2023-05-17T12:02:37Z,venta,V
finalizada,12796.0,2023-05-17T12:28:45Z,venta,V
finalizada,2200.0,2023-05-17T12:50:37Z,venta,V
finalizada,3044.3,2023-05-17T13:15:14Z,venta,V
finalizada,5449.0,2023-05-17T13:28:16Z,venta,V
finalizada,999.0,2023-05-17T14:00:26Z,venta,V
finalizada,440.0,2023-05-17T14:39:49Z,venta,V
finalizada,150.0,2023-05-17T16:26:30Z,venta,V
finalizada,5449.0,2023-05-17T16:51:56Z,venta,V
finalizada,4999.0,2023-05-17T17:05:50Z,venta,V
finalizada,220.0,2023-05-17T17:07:49Z,venta,V
finalizada,1300.0,2023-05-17T17:44:45Z,venta,V
finalizada,656.0,2023-05-17T17:58:36Z,venta,V
finalizada,6798.0,2023-05-18T09:49:08Z,venta,V
finalizada,5449.0,2023-05-18T10:02:48Z,venta,V
finalizada,3199.0,2023-05-18T10:08:22Z,venta,V
finalizada,10499.0,2023-05-18T10:42:34Z,venta,V
finalizada,5449.0,2023-05-18T10:51:50Z,venta,V
finalizada,800.0,2023-05-18T10:55:13Z,venta,V
finalizada,4699.0,2023-05-18T11:32:28Z,venta,V
finalizada,499.99,2023-05-18T11:36:04Z,venta,V
finalizada,100.0,2023-05-18T11:41:46Z,venta,V
finalizada,3299.0,2023-05-18T11:42:49Z,venta,V
finalizada,0.0,2023-05-18T12:04:09Z,venta,V
finalizada,3749.0,2023-05-18T12:13:02Z,venta,V
finalizada,4348.84,2023-05-18T12:35:13Z,venta,V
finalizada,796.0,2023-05-18T12:44:11Z,venta,V
finalizada,7299.0,2023-05-18T13:31:01Z,venta,V
finalizada,10299.0,2023-05-18T13:36:51Z,venta,V
finalizada,5449.0,2023-05-18T13:51:07Z,venta,V
finalizada,3498.99,2023-05-18T13:53:26Z,venta,V
finalizada,999.0,2023-05-18T14:31:49Z,venta,V
finalizada,1199.0,2023-05-18T14:51:41Z,venta,V
finalizada,9818.28,2023-05-18T14:56:05Z,venta,V
finalizada,125.0,2023-05-18T15:03:19Z,venta,V
finalizada,799.0,2023-05-18T15:23:51Z,venta,V
finalizada,3299.0,2023-05-18T15:37:40Z,venta,V
finalizada,5449.0,2023-05-18T16:26:21Z,venta,V
finalizada,3099.0,2023-05-18T17:03:30Z,venta,V
finalizada,160.0,2023-05-18T17:06:09Z,venta,V
finalizada,40.0,2023-05-18T17:10:46Z,venta,V
finalizada,400.0,2023-05-18T17:13:13Z,venta,V
finalizada,4999.0,2023-05-18T17:32:32Z,venta,V
finalizada,380.0,2023-05-19T10:41:35Z,venta,V
finalizada,380.0,2023-05-19T11:45:26Z,venta,V
finalizada,50.0,2023-05-19T11:54:23Z,venta,V
finalizada,1700.0,2023-05-19T11:55:52Z,venta,V
finalizada,4599.0,2023-05-19T12:11:54Z,venta,V
finalizada,5449.0,2023-05-19T13:41:07Z,venta,V
finalizada,1040.0,2023-05-19T13:45:43Z,venta,V
finalizada,400.0,2023-05-19T13:52:07Z,venta,V
finalizada,380.0,2023-05-19T13:53:09Z,venta,V
finalizada,220.0,2023-05-19T13:59:24Z,venta,V
finalizada,400.0,2023-05-19T14:08:15Z,venta,V
finalizada,4999.0,2023-05-19T14:14:01Z,venta,V
finalizada,160.0,2023-05-19T15:11:39Z,venta,V
finalizada,4349.0,2023-05-19T15:15:58Z,venta,V
finalizada,2999.0,2023-05-19T15:46:42Z,venta,V
finalizada,4999.0,2023-05-19T15:57:37Z,venta,V
finalizada,400.0,2023-05-19T16:03:30Z,venta,V
finalizada,440.0,2023-05-20T09:42:11Z,venta,V
finalizada,3749.0,2023-05-20T09:47:46Z,venta,V
finalizada,220.0,2023-05-20T10:16:07Z,venta,V
finalizada,6698.0,2023-05-20T10:31:21Z,venta,V
finalizada,180.0,2023-05-20T10:54:40Z,venta,V
finalizada,3199.0,2023-05-20T12:16:43Z,venta,V
finalizada,880.0,2023-05-20T12:42:31Z,venta,V
finalizada,5449.0,2023-05-20T13:01:04Z,venta,V
finalizada,3299.0,2023-05-20T13:18:03Z,venta,V
finalizada,55084.0,2023-05-20T13:37:46Z,venta,V
finalizada,499.99,2023-05-20T13:41:21Z,venta,V
finalizada,999.0,2023-05-20T14:27:44Z,venta,V
finalizada,6398.0,2023-05-20T14:52:23Z,venta,V
finalizada,5799.0,2023-05-20T15:02:00Z,venta,V
finalizada,13346.0,2023-05-22T09:15:21Z,venta,V
finalizada,380.0,2023-05-22T10:14:29Z,venta,V
finalizada,6198.0,2023-05-22T10:25:20Z,venta,V
finalizada,710.0,2023-05-22T10:29:35Z,venta,V
finalizada,3749.0,2023-05-22T11:15:14Z,venta,V
finalizada,399.0,2023-05-22T11:15:53Z,venta,V
finalizada,399.0,2023-05-22T11:16:34Z,venta,V
finalizada,5449.0,2023-05-22T12:15:54Z,venta,V
finalizada,6049.0,2023-05-22T12:17:52Z,venta,V
finalizada,5449.0,2023-05-22T12:21:16Z,venta,V
finalizada,2630.0,2023-05-22T12:30:18Z,venta,V
finalizada,5449.0,2023-05-22T12:42:58Z,venta,V
finalizada,4699.0,2023-05-22T12:45:14Z,venta,V
finalizada,400.0,2023-05-22T13:20:48Z,venta,V
finalizada,4699.0,2023-05-22T13:25:56Z,venta,V
finalizada,220.0,2023-05-22T13:41:30Z,venta,V
finalizada,5398.0,2023-05-22T13:52:49Z,venta,V
finalizada,2309.3,2023-05-22T13:56:34Z,venta,V
finalizada,220.0,2023-05-22T14:35:37Z,venta,V
finalizada,7098.0,2023-05-22T14:39:51Z,venta,V
finalizada,2999.0,2023-05-22T14:49:41Z,venta,V
finalizada,220.0,2023-05-22T15:05:39Z,venta,V
finalizada,270.0,2023-05-22T16:01:29Z,venta,V
finalizada,50.0,2023-05-22T16:21:52Z,venta,V
finalizada,6049.0,2023-05-22T16:46:40Z,venta,V
finalizada,5449.0,2023-05-22T16:56:29Z,venta,V
finalizada,160.0,2023-05-22T17:04:18Z,venta,V
finalizada,3749.0,2023-05-22T17:22:29Z,venta,V
finalizada,0.0,2023-05-22T17:40:05Z,venta,V
finalizada,3749.0,2023-05-23T10:05:17Z,venta,V
finalizada,9497.0,2023-05-23T10:14:04Z,venta,V
finalizada,220.0,2023-05-23T10:28:23Z,venta,V
finalizada,799.0,2023-05-23T10:50:57Z,venta,V
finalizada,4999.0,2023-05-23T11:12:11Z,venta,V
finalizada,5449.0,2023-05-23T11:20:30Z,venta,V
finalizada,6049.0,2023-05-23T12:05:38Z,venta,V
finalizada,3399.0,2023-05-23T12:34:21Z,venta,V
finalizada,220.0,2023-05-23T13:07:29Z,venta,V
finalizada,400.0,2023-05-23T15:52:52Z,venta,V
finalizada,4349.0,2023-05-23T17:43:32Z,venta,V
finalizada,11617.99,2023-05-23T17:44:47Z,venta,V
finalizada,799.0,2023-05-24T09:34:45Z,venta,V
finalizada,8697.0,2023-05-24T09:39:40Z,venta,V
finalizada,2160.0,2023-05-24T10:16:05Z,venta,V
finalizada,6798.0,2023-05-24T10:49:28Z,venta,V
finalizada,12998.0,2023-05-24T11:28:38Z,venta,V
finalizada,5449.0,2023-05-24T11:39:30Z,venta,V
finalizada,808.0,2023-05-24T11:47:14Z,venta,V
finalizada,499.99,2023-05-24T11:56:09Z,venta,V
finalizada,150.0,2023-05-24T12:42:38Z,venta,V
finalizada,150.0,2023-05-24T12:52:41Z,venta,V
finalizada,5049.0,2023-05-24T15:30:02Z,venta,V
finalizada,5798.84,2023-05-24T15:33:19Z,venta,V
finalizada,390.0,2023-05-24T15:45:09Z,venta,V
finalizada,6049.0,2023-05-24T16:32:18Z,venta,V
finalizada,799.19,2023-05-24T17:06:56Z,venta,V
finalizada,5449.0,2023-05-24T17:30:03Z,venta,V
finalizada,4699.0,2023-05-24T17:48:35Z,venta,V
finalizada,3299.0,2023-05-25T09:13:02Z,venta,V
finalizada,25.0,2023-05-25T09:26:47Z,venta,V
finalizada,5449.0,2023-05-25T10:01:13Z,venta,V
finalizada,3299.0,2023-05-25T10:01:17Z,venta,V
finalizada,400.0,2023-05-25T10:38:50Z,venta,V
finalizada,4349.0,2023-05-25T10:43:38Z,venta,V
finalizada,400.0,2023-05-25T10:57:04Z,venta,V
finalizada,399.0,2023-05-25T11:39:25Z,venta,V
finalizada,180.0,2023-05-25T12:25:07Z,venta,V
finalizada,5334.84,2023-05-25T12:59:35Z,venta,V
finalizada,400.0,2023-05-25T13:29:51Z,venta,V
finalizada,400.0,2023-05-25T13:32:46Z,venta,V
finalizada,5449.0,2023-05-25T13:54:52Z,venta,V
finalizada,5449.0,2023-05-25T14:01:24Z,venta,V
finalizada,699.0,2023-05-25T14:03:45Z,venta,V
finalizada,7649.0,2023-05-25T14:05:14Z,venta,V
finalizada,60.02,2023-05-25T14:27:11Z,venta,V
finalizada,6379.0,2023-05-25T15:56:06Z,venta,V
finalizada,50.0,2023-05-25T16:29:41Z,venta,V
finalizada,220.0,2023-05-25T16:42:31Z,venta,V
finalizada,999.92,2023-05-25T17:22:51Z,venta,V
finalizada,12199.0,2023-05-25T17:45:32Z,venta,V
finalizada,38509.68,2023-05-26T09:20:18Z,venta,V
finalizada,350.0,2023-05-26T10:15:40Z,venta,V
finalizada,436.0,2023-05-26T10:25:45Z,venta,V
finalizada,300.0,2023-05-26T10:58:09Z,venta,V
finalizada,150.0,2023-05-26T11:02:39Z,venta,V
finalizada,3699.0,2023-05-26T12:45:42Z,venta,V
finalizada,3599.0,2023-05-26T12:59:12Z,venta,V
finalizada,0.0,2023-05-26T13:10:34Z,venta,V
finalizada,190.0,2023-05-26T13:28:56Z,venta,V
finalizada,6320.84,2023-05-26T13:43:10Z,venta,V
finalizada,220.0,2023-05-26T14:45:26Z,venta,V
finalizada,15146.0,2023-05-26T15:25:39Z,venta,V
finalizada,25.0,2023-05-26T16:25:02Z,venta,V
finalizada,499.99,2023-05-26T16:38:46Z,venta,V
finalizada,5449.0,2023-05-26T17:41:19Z,venta,V
finalizada,6598.0,2023-05-27T09:27:51Z,venta,V
finalizada,1698.99,2023-05-27T09:56:37Z,venta,V
finalizada,1520.0,2023-05-27T10:22:23Z,venta,V
finalizada,1800.0,2023-05-27T11:32:48Z,venta,V
finalizada,300.0,2023-05-27T11:42:57Z,venta,V
finalizada,324.0,2023-05-27T11:44:55Z,venta,V
finalizada,220.0,2023-05-27T12:40:42Z,venta,V
finalizada,400.0,2023-05-27T12:47:56Z,venta,V
finalizada,165.0,2023-05-27T12:56:21Z,venta,V
finalizada,4999.0,2023-05-27T13:12:54Z,venta,V
finalizada,3199.0,2023-05-27T13:18:57Z,venta,V
finalizada,999.0,2023-05-27T14:01:43Z,venta,V
finalizada,245.0,2023-05-27T14:20:48Z,venta,V
finalizada,0.0,2023-05-27T14:25:28Z,venta,V
finalizada,390.0,2023-05-27T14:33:02Z,venta,V
finalizada,190.0,2023-05-29T09:25:42Z,venta,V
finalizada,75.0,2023-05-29T09:47:32Z,venta,V
finalizada,499.99,2023-05-29T10:15:13Z,venta,V
finalizada,799.0,2023-05-29T10:33:37Z,venta,V
finalizada,3799.0,2023-05-29T11:01:47Z,venta,V
finalizada,0.0,2023-05-29T11:35:26Z,venta,V
finalizada,10197.0,2023-05-29T11:43:39Z,venta,V
finalizada,4999.0,2023-05-29T12:32:54Z,venta,V
finalizada,1750.0,2023-05-29T12:34:51Z,venta,V
finalizada,190.0,2023-05-29T13:06:27Z,venta,V
finalizada,200.0,2023-05-29T13:43:51Z,venta,V
finalizada,4999.0,2023-05-29T14:08:25Z,venta,V
finalizada,5449.0,2023-05-29T14:14:05Z,venta,V
finalizada,3299.0,2023-05-29T15:19:32Z,venta,V
finalizada,50.0,2023-05-29T15:37:58Z,venta,V
finalizada,5449.0,2023-05-29T16:13:09Z,venta,V
finalizada,816.0,2023-05-29T16:26:42Z,venta,V
finalizada,6749.0,2023-05-29T16:38:44Z,venta,V
finalizada,9046.84,2023-05-29T17:52:56Z,venta,V
finalizada,0.0,2023-05-30T09:50:02Z,venta,V
finalizada,25.0,2023-05-30T10:50:18Z,venta,V
finalizada,220.0,2023-05-30T11:34:08Z,venta,V
finalizada,6798.0,2023-05-30T11:42:46Z,venta,V
finalizada,13196.0,2023-05-30T11:51:01Z,venta,V
finalizada,12399.0,2023-05-30T13:33:17Z,venta,V
finalizada,1100.0,2023-05-30T13:42:20Z,venta,V
finalizada,926.84,2023-05-30T15:19:37Z,venta,V
finalizada,250.0,2023-05-30T16:02:03Z,venta,V
finalizada,3044.3,2023-05-30T16:21:47Z,venta,V
finalizada,2899.0,2023-05-30T16:43:38Z,venta,V
finalizada,4999.0,2023-05-30T16:53:02Z,venta,V
finalizada,5449.0,2023-05-30T16:54:20Z,venta,V
finalizada,5449.0,2023-05-30T17:10:20Z,venta,V
finalizada,1330.0,2023-05-30T17:25:59Z,venta,V
finalizada,31398.0,2023-05-30T18:05:04Z,venta,V
finalizada,440.0,2023-05-31T09:14:19Z,venta,V
finalizada,399.0,2023-05-31T10:05:38Z,venta,V
finalizada,4349.0,2023-05-31T10:05:56Z,venta,V
finalizada,350.0,2023-05-31T10:15:14Z,venta,V
finalizada,26592.0,2023-05-31T11:30:15Z,venta,V
finalizada,13196.0,2023-05-31T11:36:58Z,venta,V
finalizada,400.0,2023-05-31T12:17:05Z,venta,V
finalizada,6149.0,2023-05-31T13:06:58Z,venta,V
finalizada,324.0,2023-05-31T13:07:15Z,venta,V
finalizada,3749.0,2023-05-31T13:14:48Z,venta,V
finalizada,799.94,2023-05-31T13:25:48Z,venta,V
finalizada,499.99,2023-05-31T13:30:00Z,venta,V
finalizada,3599.0,2023-05-31T13:39:56Z,venta,V
finalizada,314.19,2023-05-31T15:00:17Z,venta,V
finalizada,5798.0,2023-05-31T16:40:47Z,venta,V
finalizada,3749.0,2023-05-31T16:59:57Z,venta,V
finalizada,5449.0,2023-05-31T17:25:47Z,venta,V
finalizada,4699.0,2023-05-31T17:50:45Z,venta,V
finalizada,4482.88,2023-06-01T09:23:52Z,venta,V
finalizada,214.6,2023-06-01T09:54:14Z,venta,V
finalizada,799.19,2023-06-01T09:56:57Z,venta,V
finalizada,2899.0,2023-06-01T10:37:48Z,venta,V
finalizada,400.0,2023-06-01T10:49:51Z,venta,V
finalizada,4999.0,2023-06-01T12:52:53Z,venta,V
finalizada,4349.0,2023-06-01T13:01:22Z,venta,V
finalizada,3299.0,2023-06-01T13:17:09Z,venta,V
finalizada,7199.0,2023-06-01T13:27:39Z,venta,V
finalizada,6049.0,2023-06-01T13:33:39Z,venta,V
finalizada,220.0,2023-06-01T13:56:09Z,venta,V
finalizada,160.0,2023-06-01T14:18:27Z,venta,V
finalizada,799.0,2023-06-01T14:43:01Z,venta,V
finalizada,5848.0,2023-06-01T14:58:16Z,venta,V
finalizada,3299.0,2023-06-01T15:16:59Z,venta,V
finalizada,4999.0,2023-06-01T15:24:55Z,venta,V
finalizada,799.0,2023-06-01T15:56:25Z,venta,V
finalizada,7998.0,2023-06-01T16:21:52Z,venta,V
finalizada,6049.0,2023-06-01T16:36:48Z,venta,V
finalizada,0.0,2023-06-01T17:02:55Z,venta,V
finalizada,324.0,2023-06-01T17:37:00Z,venta,V
finalizada,400.0,2023-06-01T17:37:28Z,venta,V
finalizada,530.0,2023-06-01T17:50:25Z,venta,V
finalizada,4349.0,2023-06-01T17:55:36Z,venta,V
finalizada,5449.0,2023-06-01T18:02:48Z,venta,V
finalizada,216.0,2023-06-01T18:03:10Z,venta,V
finalizada,0.0,2023-06-02T09:27:58Z,venta,V
finalizada,799.0,2023-06-02T09:33:43Z,venta,V
finalizada,270.0,2023-06-02T09:35:50Z,venta,V
finalizada,5898.0,2023-06-02T10:31:59Z,venta,V
finalizada,350.0,2023-06-02T11:29:58Z,venta,V
finalizada,4349.0,2023-06-02T12:22:59Z,venta,V
finalizada,959.99,2023-06-02T13:11:49Z,venta,V
finalizada,500.0,2023-06-02T13:29:57Z,venta,V
finalizada,550.0,2023-06-02T13:56:17Z,venta,V
finalizada,9897.0,2023-06-02T15:11:29Z,venta,V
finalizada,245.0,2023-06-02T15:29:40Z,venta,V
finalizada,0.0,2023-06-02T16:07:26Z,venta,V
finalizada,4999.0,2023-06-02T16:31:12Z,venta,V
finalizada,216.0,2023-06-03T09:45:57Z,venta,V
finalizada,25.0,2023-06-03T10:29:05Z,venta,V
finalizada,220.0,2023-06-03T11:33:27Z,venta,V
finalizada,2999.0,2023-06-03T12:05:57Z,venta,V
finalizada,3599.0,2023-06-03T12:50:52Z,venta,V
finalizada,580.0,2023-06-03T13:26:52Z,venta,V
finalizada,440.0,2023-06-03T14:07:25Z,venta,V
finalizada,5449.0,2023-06-03T14:25:57Z,venta,V
finalizada,3749.0,2023-06-03T14:46:21Z,venta,V
finalizada,6598.0,2023-06-05T09:27:58Z,venta,V
finalizada,220.0,2023-06-05T11:50:34Z,venta,V
finalizada,220.0,2023-06-05T11:56:23Z,venta,V
finalizada,245.0,2023-06-05T12:09:29Z,venta,V
finalizada,1438.99,2023-06-05T12:21:53Z,venta,V
finalizada,11596.0,2023-06-05T14:37:35Z,venta,V
finalizada,1700.0,2023-06-05T14:40:45Z,venta,V
